interaction_id,user_id,food_id,interaction_type,rating,timestamp
I00521,U023,F058,click,,2026-03-13T07:39:00
I00522,U048,F083,like,,2026-03-31T09:49:00
I00523,U045,F086,like,,2026-02-23T23:23:00
I00524,U021,F071,click,,2026-01-26T21:10:00
I00525,U050,F057,click,,2026-03-24T12:33:00
I00526,U049,F076,skip,,2026-01-25T10:02:00
I00527,U029,F023,dislike,,2026-01-23T17:32:00
I00528,U008,F049,like,,2026-02-03T04:26:00
I00529,U011,F075,dislike,,2026-03-01T05:17:00
I00530,U003,F020,skip,,2026-03-22T21:00:00
I00531,U043,F039,save,,2026-02-15T02:29:00
I00532,U046,F041,click,,2026-03-08T02:19:00
I00533,U033,F021,skip,,2026-01-12T11:55:00
I00534,U015,F028,dislike,,2026-02-07T07:27:00
I00535,U049,F080,click,,2026-03-25T00:18:00
I00536,U008,F086,like,,2026-03-24T20:56:00
I00537,U040,F032,skip,,2026-02-11T13:01:00
I00538,U008,F050,click,,2026-01-04T17:38:00
I00539,U050,F048,skip,,2026-03-04T01:29:00
I00540,U019,F084,save,,2026-01-13T05:42:00
I00541,U050,F069,skip,,2026-01-27T22:52:00
I00542,U041,F100,save,,2026-01-14T07:01:00
I00543,U035,F090,skip,,2026-02-25T22:04:00
I00544,U005,F096,dislike,,2026-02-12T01:17:00
I00545,U006,F010,click,,2026-03-13T02:24:00
I00546,U037,F030,skip,,2026-02-27T21:30:00
I00547,U026,F056,like,,2026-01-16T18:15:00
I00548,U001,F083,dislike,,2026-03-16T01:33:00
I00549,U045,F010,save,,2026-02-07T23:24:00
I00550,U020,F078,click,,2026-02-26T13:01:00
I00551,U026,F085,like,,2026-01-29T04:39:00
I00552,U048,F051,click,,2026-02-07T21:38:00
I00553,U010,F039,click,,2026-03-24T12:44:00
I00554,U001,F071,dislike,,2026-01-06T00:10:00
I00555,U037,F077,skip,,2026-01-11T10:24:00
I00556,U014,F096,skip,,2026-01-28T14:05:00
I00557,U042,F066,like,,2026-03-20T08:37:00
I00558,U013,F015,click,,2026-01-07T18:44:00
I00559,U030,F083,like,,2026-01-09T08:33:00
I00560,U007,F026,skip,,2026-02-12T12:11:00
I00561,U009,F086,dislike,,2026-03-21T02:22:00
I00562,U013,F041,dislike,,2026-03-26T10:26:00
I00563,U045,F075,save,,2026-02-10T14:37:00
I00564,U011,F001,click,,2026-03-24T14:53:00
I00565,U018,F047,click,,2026-03-03T15:47:00
I00566,U029,F046,skip,,2026-01-14T05:59:00
I00567,U042,F078,like,,2026-01-18T18:23:00
I00568,U013,F034,skip,,2026-01-10T00:38:00
I00569,U033,F081,save,,2026-02-21T20:08:00
I00570,U014,F005,skip,,2026-03-11T16:06:00
I00571,U042,F100,like,,2026-03-17T09:55:00
I00572,U009,F060,dislike,,2026-02-16T17:08:00
I00573,U001,F085,rating,4,2026-03-07T04:47:00
I00574,U029,F021,rating,4,2026-03-03T12:14:00
I00575,U003,F029,like,,2026-02-03T12:36:00
I00576,U015,F006,skip,,2026-02-16T13:14:00
I00577,U031,F059,dislike,,2026-03-25T11:03:00
I00578,U007,F091,skip,,2026-02-05T08:59:00
I00579,U038,F070,dislike,,2026-02-18T12:28:00
I00580,U038,F084,dislike,,2026-02-02T12:50:00
I00581,U015,F067,click,,2026-02-14T16:37:00
I00582,U031,F078,click,,2026-02-26T05:39:00
I00583,U015,F010,like,,2026-01-20T06:22:00
I00584,U011,F047,click,,2026-03-26T07:51:00
I00585,U027,F043,save,,2026-03-03T16:21:00
I00586,U014,F076,click,,2026-01-03T08:19:00
I00587,U003,F017,dislike,,2026-03-22T17:29:00
I00588,U003,F074,like,,2026-01-24T17:38:00
I00589,U026,F077,skip,,2026-03-26T09:40:00
I00590,U006,F028,rating,5,2026-01-22T07:29:00
I00591,U027,F077,save,,2026-01-24T21:16:00
I00592,U043,F066,click,,2026-02-13T15:28:00
I00593,U039,F076,like,,2026-01-17T03:42:00
I00594,U002,F026,rating,5,2026-01-20T20:40:00
I00595,U007,F023,save,,2026-01-05T18:08:00
I00596,U033,F097,save,,2026-01-17T20:35:00
I00597,U035,F001,skip,,2026-03-25T14:43:00
I00598,U034,F054,like,,2026-03-09T14:38:00
I00599,U015,F062,dislike,,2026-03-17T23:46:00
I00600,U037,F013,dislike,,2026-01-30T02:51:00
I00601,U019,F077,skip,,2026-01-25T00:11:00
I00602,U046,F096,skip,,2026-01-16T17:44:00
I00603,U001,F049,skip,,2026-02-10T13:57:00
I00604,U024,F014,save,,2026-02-02T08:55:00
I00605,U035,F055,skip,,2026-03-29T13:33:00
I00606,U049,F027,click,,2026-03-03T06:06:00
I00607,U024,F072,like,,2026-02-09T19:43:00
I00608,U023,F100,skip,,2026-03-26T04:03:00
I00609,U048,F030,skip,,2026-01-21T03:25:00
I00610,U014,F066,like,,2026-03-12T20:57:00
I00611,U045,F088,like,,2026-03-23T00:10:00
I00612,U006,F019,skip,,2026-01-12T02:11:00
I00613,U017,F029,skip,,2026-02-19T13:40:00
I00614,U040,F084,skip,,2026-03-18T01:57:00
I00615,U050,F023,skip,,2026-01-26T22:25:00
I00616,U034,F037,click,,2026-03-07T17:36:00
I00617,U045,F030,save,,2026-02-16T08:09:00
I00618,U042,F001,dislike,,2026-02-05T13:38:00
I00619,U023,F086,save,,2026-03-08T00:31:00
I00620,U048,F091,like,,2026-02-06T19:05:00
I00621,U038,F045,click,,2026-01-29T20:41:00
I00622,U013,F059,skip,,2026-02-03T05:58:00
I00623,U027,F065,like,,2026-02-07T11:36:00
I00624,U008,F066,click,,2026-03-15T08:32:00
I00625,U045,F057,skip,,2026-02-01T11:35:00
I00626,U050,F059,click,,2026-01-04T16:27:00
I00627,U008,F034,save,,2026-01-29T23:06:00
I00628,U045,F030,skip,,2026-02-15T17:37:00
I00629,U035,F002,dislike,,2026-02-06T03:10:00
I00630,U026,F087,dislike,,2026-03-12T06:05:00
I00631,U031,F041,click,,2026-02-04T06:14:00
I00632,U048,F088,dislike,,2026-01-26T08:00:00
I00633,U048,F031,dislike,,2026-01-26T08:31:00
I00634,U040,F046,like,,2026-01-11T23:04:00
I00635,U043,F064,skip,,2026-03-11T01:26:00
I00636,U031,F048,skip,,2026-03-15T09:22:00
I00637,U032,F024,click,,2026-02-05T13:34:00
I00638,U015,F097,like,,2026-02-24T16:19:00
I00639,U035,F005,dislike,,2026-03-29T05:57:00
I00640,U030,F016,skip,,2026-03-30T00:17:00
I00641,U001,F087,save,,2026-02-11T12:20:00
I00642,U040,F034,like,,2026-02-04T16:05:00
I00643,U040,F044,save,,2026-01-27T14:18:00
I00644,U045,F097,click,,2026-02-05T15:23:00
I00645,U012,F074,save,,2026-01-30T03:24:00
I00646,U047,F035,skip,,2026-02-18T06:41:00
I00647,U010,F095,click,,2026-01-23T14:23:00
I00648,U032,F018,click,,2026-03-08T18:13:00
I00649,U047,F041,dislike,,2026-03-13T19:22:00
I00650,U004,F051,like,,2026-01-28T08:40:00
I00651,U031,F081,click,,2026-02-03T12:19:00
I00652,U024,F072,click,,2026-02-14T00:40:00
I00653,U027,F016,save,,2026-03-19T06:47:00
I00654,U037,F074,save,,2026-02-06T12:07:00
I00655,U021,F087,click,,2026-02-27T02:40:00
I00656,U025,F079,save,,2026-01-19T05:43:00
I00657,U041,F044,save,,2026-02-21T02:26:00
I00658,U006,F021,like,,2026-03-25T09:56:00
I00659,U046,F035,dislike,,2026-02-26T12:23:00
I00660,U048,F076,save,,2026-01-22T06:16:00
I00661,U002,F017,skip,,2026-03-31T02:43:00
I00662,U014,F022,like,,2026-03-02T18:43:00
I00663,U004,F004,skip,,2026-01-11T03:32:00
I00664,U017,F080,save,,2026-02-19T10:33:00
I00665,U015,F032,skip,,2026-01-17T04:28:00
I00666,U034,F022,save,,2026-02-11T16:15:00
I00667,U030,F070,skip,,2026-01-18T23:48:00
I00668,U035,F023,skip,,2026-03-23T19:15:00
I00669,U028,F068,skip,,2026-02-14T16:26:00
I00670,U035,F030,skip,,2026-02-16T14:04:00
I00671,U017,F020,like,,2026-01-18T11:44:00
I00672,U019,F061,skip,,2026-03-04T16:17:00
I00673,U020,F002,skip,,2026-03-18T07:53:00
I00674,U001,F071,skip,,2026-03-13T14:55:00
I00675,U026,F032,click,,2026-02-19T12:54:00
I00676,U015,F034,save,,2026-03-08T20:55:00
I00677,U045,F088,save,,2026-03-10T09:10:00
I00678,U027,F025,dislike,,2026-02-07T03:46:00
I00679,U041,F059,like,,2026-03-21T16:47:00
I00680,U013,F042,like,,2026-03-10T00:45:00
I00681,U012,F014,like,,2026-02-26T00:16:00
I00682,U015,F012,save,,2026-02-13T14:20:00
I00683,U020,F064,skip,,2026-01-05T11:16:00
I00684,U006,F097,dislike,,2026-02-20T02:26:00
I00685,U035,F061,click,,2026-02-02T13:01:00
I00686,U001,F016,skip,,2026-02-19T15:07:00
I00687,U016,F095,dislike,,2026-01-13T17:47:00
I00688,U043,F027,skip,,2026-02-09T11:01:00
I00689,U011,F081,skip,,2026-03-12T17:46:00
I00690,U008,F033,dislike,,2026-02-16T01:46:00
I00691,U043,F028,dislike,,2026-02-25T11:04:00
I00692,U001,F022,skip,,2026-02-20T08:17:00
I00693,U001,F006,save,,2026-03-30T20:21:00
I00694,U010,F048,dislike,,2026-03-05T03:07:00
I00695,U044,F080,rating,4,2026-01-08T12:08:00
I00696,U042,F020,skip,,2026-01-17T16:39:00
I00697,U015,F041,skip,,2026-02-14T14:58:00
I00698,U047,F025,like,,2026-01-18T08:33:00
I00699,U003,F063,skip,,2026-03-11T23:47:00
I00700,U032,F025,skip,,2026-02-11T15:59:00
I00701,U018,F077,skip,,2026-01-09T18:07:00
I00702,U010,F058,like,,2026-02-16T15:29:00
I00703,U001,F100,like,,2026-01-24T00:38:00
I00704,U040,F047,dislike,,2026-01-09T22:28:00
I00705,U035,F050,save,,2026-03-12T05:15:00
I00706,U040,F037,save,,2026-01-15T03:17:00
I00707,U034,F085,click,,2026-01-17T06:05:00
I00708,U003,F026,like,,2026-01-05T19:29:00
I00709,U042,F050,skip,,2026-03-31T20:08:00
I00710,U017,F007,skip,,2026-01-10T00:26:00
I00711,U014,F084,click,,2026-01-11T15:58:00
I00712,U041,F008,click,,2026-02-23T12:35:00
I00713,U046,F008,dislike,,2026-01-06T02:24:00
I00714,U020,F010,click,,2026-01-13T03:27:00
I00715,U047,F030,dislike,,2026-03-09T22:25:00
I00716,U016,F073,dislike,,2026-03-13T14:10:00
I00717,U048,F014,skip,,2026-03-28T15:39:00
I00718,U045,F086,like,,2026-01-24T18:46:00
I00719,U026,F065,like,,2026-03-18T15:07:00
I00720,U023,F041,click,,2026-02-17T14:04:00
I00721,U049,F082,click,,2026-03-19T08:12:00
I00722,U037,F070,click,,2026-02-02T12:17:00
I00723,U029,F058,dislike,,2026-01-05T09:42:00
I00724,U039,F003,click,,2026-02-08T00:13:00
I00725,U020,F029,like,,2026-03-30T09:25:00
I00726,U036,F066,click,,2026-01-20T03:13:00
I00727,U003,F059,dislike,,2026-02-16T19:52:00
I00728,U016,F030,like,,2026-03-15T13:38:00
I00729,U037,F028,skip,,2026-03-03T05:54:00
I00730,U032,F089,click,,2026-01-13T20:19:00
I00731,U042,F039,click,,2026-02-18T02:40:00
I00732,U050,F008,dislike,,2026-02-25T14:13:00
I00733,U008,F099,save,,2026-03-19T00:23:00
I00734,U041,F100,dislike,,2026-03-09T01:24:00
I00735,U021,F070,dislike,,2026-03-31T07:32:00
I00736,U010,F007,click,,2026-02-27T20:18:00
I00737,U037,F065,like,,2026-02-20T05:03:00
I00738,U009,F044,save,,2026-01-07T18:42:00
I00739,U026,F034,save,,2026-03-31T04:27:00
I00740,U049,F018,dislike,,2026-02-20T22:15:00
I00741,U037,F026,click,,2026-03-09T08:24:00
I00742,U016,F010,like,,2026-03-29T19:39:00
I00743,U006,F015,skip,,2026-02-14T06:30:00
I00744,U021,F045,dislike,,2026-02-09T05:46:00
I00745,U023,F079,click,,2026-03-21T04:58:00
I00746,U029,F006,dislike,,2026-03-29T12:45:00
I00747,U010,F097,dislike,,2026-01-07T08:17:00
I00748,U040,F019,click,,2026-01-02T11:43:00
I00749,U045,F015,save,,2026-02-12T07:08:00
I00750,U048,F069,save,,2026-02-03T18:43:00
I00751,U031,F080,dislike,,2026-03-31T22:48:00
I00752,U002,F049,skip,,2026-01-06T08:43:00
I00753,U011,F008,click,,2026-03-21T09:15:00
I00754,U004,F060,dislike,,2026-02-19T22:32:00
I00755,U018,F085,skip,,2026-01-14T00:39:00
I00756,U019,F084,rating,4,2026-02-10T16:32:00
I00757,U039,F069,like,,2026-02-28T19:08:00
I00758,U046,F003,rating,5,2026-02-12T16:43:00
I00759,U026,F096,like,,2026-02-15T12:07:00
I00760,U041,F039,rating,5,2026-01-08T21:21:00
I00761,U017,F050,click,,2026-01-04T18:56:00
I00762,U018,F029,click,,2026-03-26T04:41:00
I00763,U006,F094,click,,2026-03-20T21:21:00
I00764,U044,F030,skip,,2026-02-24T10:39:00
I00765,U039,F043,dislike,,2026-03-25T04:43:00
I00766,U038,F070,dislike,,2026-01-18T10:32:00
I00767,U045,F091,click,,2026-02-25T04:57:00
I00768,U042,F073,dislike,,2026-03-13T18:11:00
I00769,U047,F016,click,,2026-01-19T01:00:00
I00770,U049,F041,skip,,2026-02-22T10:21:00
I00771,U029,F096,click,,2026-02-05T05:11:00
I00772,U050,F025,like,,2026-03-20T21:03:00
I00773,U018,F078,like,,2026-01-30T07:52:00
I00774,U044,F004,save,,2026-03-03T04:34:00
I00775,U033,F078,skip,,2026-01-24T13:13:00
I00776,U032,F061,like,,2026-01-05T13:56:00
I00777,U049,F002,click,,2026-01-29T22:54:00
I00778,U013,F097,like,,2026-02-26T21:03:00
I00779,U032,F089,save,,2026-02-01T14:35:00
I00780,U026,F100,click,,2026-02-18T10:40:00
I00781,U026,F079,skip,,2026-03-10T17:55:00
I00782,U042,F091,skip,,2026-02-27T15:35:00
I00783,U003,F032,dislike,,2026-01-06T19:02:00
I00784,U025,F067,rating,4,2026-02-07T15:00:00
I00785,U026,F039,dislike,,2026-01-22T14:25:00
I00786,U019,F079,skip,,2026-01-19T15:49:00
I00787,U042,F058,save,,2026-01-24T19:58:00
I00788,U045,F070,like,,2026-02-27T00:51:00
I00789,U012,F059,skip,,2026-01-26T15:31:00
I00790,U006,F033,save,,2026-01-21T04:13:00
I00791,U006,F015,skip,,2026-01-11T17:52:00
I00792,U046,F050,click,,2026-03-20T05:27:00
I00793,U025,F071,click,,2026-02-12T19:18:00
I00794,U043,F020,like,,2026-01-07T14:19:00
I00795,U020,F040,click,,2026-02-06T21:22:00
I00796,U012,F016,click,,2026-01-01T21:15:00
I00797,U049,F033,save,,2026-03-05T18:33:00
I00798,U001,F078,dislike,,2026-03-17T22:30:00
I00799,U031,F059,like,,2026-03-18T00:13:00
I00800,U016,F071,save,,2026-01-27T01:40:00
I00801,U012,F019,like,,2026-01-19T01:06:00
I00802,U043,F074,dislike,,2026-01-12T01:40:00
I00803,U007,F054,dislike,,2026-02-06T20:51:00
I00804,U043,F089,skip,,2026-03-13T06:03:00
I00805,U030,F096,rating,4,2026-02-08T11:01:00
I00806,U024,F049,skip,,2026-03-12T02:12:00
I00807,U019,F061,save,,2026-02-05T11:14:00
I00808,U034,F053,skip,,2026-03-20T01:59:00
I00809,U007,F074,skip,,2026-01-12T16:30:00
I00810,U047,F089,skip,,2026-02-06T14:34:00
I00811,U039,F041,save,,2026-03-21T12:04:00
I00812,U009,F079,skip,,2026-03-22T16:59:00
I00813,U032,F024,dislike,,2026-02-07T06:36:00
I00814,U001,F016,save,,2026-01-16T07:04:00
I00815,U040,F054,like,,2026-03-13T21:45:00
I00816,U014,F002,save,,2026-02-02T02:18:00
I00817,U020,F039,dislike,,2026-01-01T03:53:00
I00818,U044,F043,click,,2026-03-20T00:59:00
I00819,U012,F025,dislike,,2026-03-28T16:21:00
I00820,U031,F005,save,,2026-03-22T15:43:00
I00821,U035,F043,click,,2026-01-08T17:47:00
I00822,U020,F073,dislike,,2026-03-10T00:38:00
I00823,U014,F074,skip,,2026-02-15T02:15:00
I00824,U010,F036,dislike,,2026-02-18T21:23:00
I00825,U035,F022,dislike,,2026-03-18T03:59:00
I00826,U049,F040,dislike,,2026-01-05T09:16:00
I00827,U027,F012,like,,2026-02-27T10:19:00
I00828,U014,F068,like,,2026-01-05T06:53:00
I00829,U006,F057,skip,,2026-03-06T05:15:00
I00830,U013,F044,skip,,2026-03-09T10:35:00
I00831,U050,F042,click,,2026-03-08T23:05:00
I00832,U009,F027,save,,2026-03-08T03:57:00
I00833,U001,F040,skip,,2026-03-18T02:58:00
I00834,U022,F060,dislike,,2026-03-26T10:39:00
I00835,U002,F074,skip,,2026-01-27T10:57:00
I00836,U013,F025,skip,,2026-02-26T22:54:00
I00837,U008,F035,like,,2026-01-02T21:15:00
I00838,U036,F066,save,,2026-03-12T10:52:00
I00839,U018,F019,click,,2026-03-15T08:21:00
I00840,U011,F010,click,,2026-03-11T15:08:00
I00841,U004,F017,rating,4,2026-01-14T13:05:00
I00842,U004,F012,like,,2026-03-18T20:13:00
I00843,U041,F089,save,,2026-02-09T11:20:00
I00844,U013,F092,click,,2026-01-11T15:53:00
I00845,U037,F017,click,,2026-03-31T15:59:00
I00846,U007,F059,save,,2026-03-01T16:03:00
I00847,U015,F029,click,,2026-02-03T12:24:00
I00848,U026,F024,skip,,2026-02-11T15:28:00
I00849,U032,F004,like,,2026-03-03T15:44:00
I00850,U011,F037,skip,,2026-01-17T17:20:00
I00851,U007,F052,skip,,2026-02-11T18:58:00
I00852,U042,F010,skip,,2026-02-21T20:09:00
I00853,U027,F031,skip,,2026-03-03T13:06:00
I00854,U005,F044,save,,2026-02-25T14:51:00
I00855,U037,F044,dislike,,2026-03-26T22:51:00
I00856,U005,F095,skip,,2026-03-04T03:54:00
I00857,U038,F077,skip,,2026-02-26T06:00:00
I00858,U020,F052,like,,2026-03-18T12:56:00
I00859,U021,F064,like,,2026-01-28T04:44:00
I00860,U038,F097,dislike,,2026-01-19T22:33:00
I00861,U010,F058,like,,2026-03-15T15:15:00
I00862,U013,F027,dislike,,2026-03-14T23:11:00
I00863,U020,F056,click,,2026-01-12T19:53:00
I00864,U001,F079,skip,,2026-01-17T10:02:00
I00865,U004,F048,click,,2026-01-01T19:06:00
I00866,U023,F015,click,,2026-01-31T14:44:00
I00867,U045,F076,like,,2026-02-18T13:51:00
I00868,U025,F056,skip,,2026-03-02T04:44:00
I00869,U013,F072,rating,5,2026-01-20T09:50:00
I00870,U043,F017,like,,2026-01-03T04:54:00
I00871,U047,F063,click,,2026-01-18T02:53:00
I00872,U009,F083,click,,2026-03-31T20:37:00
I00873,U028,F080,save,,2026-03-12T15:21:00
I00874,U025,F046,like,,2026-01-01T19:43:00
I00875,U032,F094,save,,2026-02-22T18:38:00
I00876,U037,F047,like,,2026-03-03T12:34:00
I00877,U008,F075,save,,2026-01-19T17:58:00
I00878,U049,F100,save,,2026-03-08T20:49:00
I00879,U006,F032,skip,,2026-03-27T02:39:00
I00880,U044,F082,skip,,2026-03-20T01:48:00
I00881,U022,F069,skip,,2026-03-07T16:00:00
I00882,U037,F094,like,,2026-02-07T09:52:00
I00883,U011,F005,skip,,2026-02-08T19:14:00
I00884,U017,F008,skip,,2026-03-15T01:45:00
I00885,U043,F038,skip,,2026-02-06T16:32:00
I00886,U006,F017,click,,2026-02-05T08:36:00
I00887,U009,F079,click,,2026-01-02T03:48:00
I00888,U039,F023,skip,,2026-03-26T15:14:00
I00889,U024,F023,click,,2026-03-04T06:10:00
I00890,U034,F005,like,,2026-01-19T20:19:00
I00891,U010,F064,skip,,2026-02-19T08:07:00
I00892,U043,F057,dislike,,2026-03-15T11:46:00
I00893,U004,F083,click,,2026-01-07T05:43:00
I00894,U030,F052,save,,2026-03-10T07:58:00
I00895,U025,F088,skip,,2026-01-19T18:06:00
I00896,U028,F002,click,,2026-02-18T23:09:00
I00897,U021,F068,dislike,,2026-03-10T21:45:00
I00898,U023,F056,skip,,2026-02-04T11:26:00
I00899,U018,F035,dislike,,2026-03-16T13:21:00
I00900,U030,F099,like,,2026-03-28T20:05:00
I00901,U050,F025,skip,,2026-01-24T10:41:00
I00902,U036,F002,click,,2026-01-02T14:02:00
I00903,U007,F068,like,,2026-01-29T09:40:00
I00904,U017,F025,save,,2026-01-08T20:16:00
I00905,U043,F028,skip,,2026-01-16T02:56:00
I00906,U039,F017,skip,,2026-03-24T19:19:00
I00907,U012,F015,dislike,,2026-03-01T22:32:00
I00908,U005,F082,click,,2026-02-24T23:37:00
I00909,U043,F099,dislike,,2026-01-10T09:27:00
I00910,U050,F008,like,,2026-01-08T08:48:00
I00911,U017,F023,skip,,2026-01-26T20:49:00
I00912,U026,F023,dislike,,2026-03-11T14:43:00
I00913,U014,F079,rating,5,2026-01-14T01:11:00
I00914,U005,F010,dislike,,2026-02-27T00:38:00
I00915,U032,F020,dislike,,2026-01-05T22:41:00
I00916,U025,F035,like,,2026-02-20T19:36:00
I00917,U001,F066,skip,,2026-03-03T14:53:00
I00918,U026,F094,skip,,2026-03-11T07:42:00
I00919,U001,F050,click,,2026-03-03T04:08:00
I00920,U037,F069,dislike,,2026-03-29T10:20:00
I00921,U026,F008,click,,2026-01-12T12:28:00
I00922,U035,F044,save,,2026-02-07T22:06:00
I00923,U013,F023,click,,2026-03-26T06:31:00
I00924,U020,F090,like,,2026-03-30T12:15:00
I00925,U032,F011,skip,,2026-01-25T04:46:00
I00926,U003,F025,rating,4,2026-03-04T13:16:00
I00927,U005,F070,save,,2026-02-27T00:33:00
I00928,U003,F044,click,,2026-01-06T13:50:00
I00929,U008,F028,skip,,2026-02-28T23:08:00
I00930,U035,F020,dislike,,2026-01-10T01:15:00
I00931,U048,F019,like,,2026-03-21T01:33:00
I00932,U016,F090,dislike,,2026-03-22T01:42:00
I00933,U020,F013,dislike,,2026-03-17T02:10:00
I00934,U007,F015,click,,2026-01-29T02:09:00
I00935,U013,F055,click,,2026-03-28T13:43:00
I00936,U021,F016,skip,,2026-01-18T10:58:00
I00937,U014,F098,like,,2026-01-09T04:07:00
I00938,U018,F019,dislike,,2026-02-17T18:53:00
I00939,U011,F057,save,,2026-01-18T03:24:00
I00940,U041,F079,like,,2026-03-04T02:45:00
I00941,U001,F001,like,,2026-03-25T20:15:00
I00942,U019,F054,skip,,2026-03-02T23:37:00
I00943,U009,F027,like,,2026-02-27T14:03:00
I00944,U016,F023,dislike,,2026-01-24T17:03:00
I00945,U040,F012,skip,,2026-02-14T14:17:00
I00946,U001,F072,like,,2026-03-09T03:15:00
I00947,U040,F047,click,,2026-03-06T07:29:00
I00948,U030,F099,like,,2026-01-07T06:36:00
I00949,U008,F020,click,,2026-03-02T16:58:00
I00950,U012,F021,dislike,,2026-03-24T12:25:00
I00951,U019,F027,dislike,,2026-02-28T01:28:00
I00952,U007,F095,save,,2026-01-21T00:59:00
I00953,U032,F066,click,,2026-02-26T20:13:00
I00954,U038,F042,skip,,2026-02-11T07:51:00
I00955,U050,F015,dislike,,2026-02-22T06:49:00
I00956,U025,F029,save,,2026-01-07T14:52:00
I00957,U010,F028,skip,,2026-02-19T12:44:00
I00958,U009,F059,skip,,2026-02-04T06:54:00
I00959,U022,F017,save,,2026-02-05T04:39:00
I00960,U008,F060,like,,2026-02-13T07:30:00
I00961,U019,F078,click,,2026-03-20T05:48:00
I00962,U037,F071,dislike,,2026-03-08T16:41:00
I00963,U014,F076,save,,2026-01-02T14:36:00
I00964,U048,F032,like,,2026-01-29T20:11:00
I00965,U010,F074,skip,,2026-01-06T01:22:00
I00966,U031,F094,dislike,,2026-03-09T13:27:00
I00967,U031,F090,skip,,2026-01-31T02:50:00
I00968,U036,F097,click,,2026-01-28T04:31:00
I00969,U023,F038,rating,4,2026-03-03T22:50:00
I00970,U020,F021,click,,2026-03-16T00:49:00
I00971,U030,F060,click,,2026-02-21T06:18:00
I00972,U024,F081,save,,2026-03-22T02:24:00
I00973,U025,F089,like,,2026-02-24T09:12:00
I00974,U045,F079,skip,,2026-03-29T02:45:00
I00975,U040,F043,dislike,,2026-03-28T12:25:00
I00976,U004,F015,save,,2026-01-06T12:28:00
I00977,U024,F023,click,,2026-03-13T06:59:00
I00978,U009,F043,like,,2026-03-03T19:48:00
I00979,U045,F027,skip,,2026-02-11T12:02:00
I00980,U018,F065,dislike,,2026-01-09T12:43:00
I00981,U023,F058,skip,,2026-01-16T16:02:00
I00982,U046,F069,skip,,2026-02-07T15:25:00
I00983,U040,F048,rating,4,2026-01-25T15:37:00
I00984,U006,F011,like,,2026-01-10T03:43:00
I00985,U011,F036,like,,2026-01-20T06:58:00
I00986,U034,F081,like,,2026-03-29T18:28:00
I00987,U009,F061,like,,2026-03-24T00:43:00
I00988,U019,F025,click,,2026-01-30T17:44:00
I00989,U042,F043,like,,2026-03-24T11:08:00
I00990,U032,F076,skip,,2026-03-12T15:11:00
I00991,U030,F039,click,,2026-02-09T05:51:00
I00992,U017,F030,click,,2026-01-07T05:03:00
I00993,U023,F037,dislike,,2026-01-21T18:16:00
I00994,U019,F024,click,,2026-03-30T22:44:00
I00995,U010,F021,dislike,,2026-02-10T19:36:00
I00996,U009,F057,like,,2026-03-13T01:11:00
I00997,U043,F041,dislike,,2026-02-27T18:25:00
I00998,U011,F069,rating,5,2026-03-05T04:57:00
I00999,U030,F041,rating,5,2026-03-24T10:05:00
I01000,U031,F038,skip,,2026-03-15T22:45:00
I01001,U010,F073,click,,2026-02-13T23:31:00
I01002,U008,F094,dislike,,2026-03-28T18:48:00
I01003,U008,F040,save,,2026-01-29T15:13:00
I01004,U023,F012,save,,2026-01-25T19:54:00
I01005,U034,F029,skip,,2026-01-26T00:46:00
I01006,U006,F069,skip,,2026-01-12T17:28:00
I01007,U026,F025,skip,,2026-03-07T01:54:00
I01008,U043,F047,click,,2026-02-24T12:37:00
I01009,U025,F048,like,,2026-02-09T15:12:00
I01010,U036,F012,click,,2026-02-23T15:06:00
I01011,U019,F021,click,,2026-02-24T14:08:00
I01012,U009,F076,dislike,,2026-02-08T16:12:00
I01013,U034,F043,rating,5,2026-01-12T00:13:00
I01014,U027,F082,skip,,2026-03-13T15:46:00
I01015,U046,F073,dislike,,2026-01-24T13:01:00
I01016,U019,F071,click,,2026-02-08T19:58:00
I01017,U020,F064,save,,2026-01-04T00:05:00
I01018,U010,F034,save,,2026-03-23T16:07:00
I01019,U008,F084,dislike,,2026-01-23T16:47:00
I01020,U045,F083,like,,2026-02-05T16:49:00
I01021,U005,F077,skip,,2026-03-14T14:53:00
I01022,U017,F081,click,,2026-01-16T12:44:00
I01023,U033,F094,click,,2026-01-21T19:51:00
