food_id,knowledge_document,name,restaurant,category,food_type,meal_type,veg_status,dietary_tags,spice_level,cuisine,protein,flavor,base,price,price_flag,rating,area,city,source,image_url
x97o__cola-next-1-5-litre,"Cola Next - 1.5 Litre is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Drinks category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 260 and has a customer rating of 4.8/5.",Cola Next - 1.5 Litre,Biryani Master -Gulberg,Drinks,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,260.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/22111121.jpg
x97o__cola-next-regular,"Cola Next Regular is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Drinks category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 120 and has a customer rating of 4.8/5.",Cola Next Regular,Biryani Master -Gulberg,Drinks,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,120.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/22111123.jpg
x97o__duo-cola-next-deal,"Duo Cola Next Deal is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 1514 and has a customer rating of 4.8/5.",Duo Cola Next Deal,Biryani Master -Gulberg,Deals,beverage,anytime,uncertain,none,none,Cafe,none,unknown,beverage,1514.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/40268991/da51b039-d8c5-4cfc-99d7-24e021c6b987.jpg
x97o__fizup-next-1-5-litre,"Fizup Next - 1.5 Litre is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Drinks category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 260 and has a customer rating of 4.8/5.",Fizup Next - 1.5 Litre,Biryani Master -Gulberg,Drinks,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,260.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/22111122.jpg
x97o__fizup-next-regular,"Fizup Next Regular is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Drinks category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 120 and has a customer rating of 4.8/5.",Fizup Next Regular,Biryani Master -Gulberg,Drinks,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,120.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/22111124.jpg
x97o__malai-tikka-chest-biryani,"Malai Tikka Chest Biryani is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Rice category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. It is served with a rice base. Its flavor profile is creamy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 740 and has a customer rating of 4.8/5.",Malai Tikka Chest Biryani,Biryani Master -Gulberg,Rice,main,anytime,non_vegetarian,halal,mild,Pakistani,unknown,creamy,rice,740.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/24347140/81742dc0-14db-460a-aa47-795ed847ca8b.jpg
x97o__malai-tikka-chest-pulao,"Malai Tikka Chest Pulao is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Rice category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. It is served with a rice base. Its flavor profile is creamy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 889 and has a customer rating of 4.8/5.",Malai Tikka Chest Pulao,Biryani Master -Gulberg,Rice,main,anytime,non_vegetarian,halal,mild,Pakistani,unknown,creamy,rice,889.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/24347145/adc337bd-8271-4b9f-8ea8-1d501500a351.jpg
x97o__malai-tikka-leg-biryani,"Malai Tikka Leg Biryani is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Rice category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. It is served with a rice base. Its flavor profile is creamy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 720 and has a customer rating of 4.8/5.",Malai Tikka Leg Biryani,Biryani Master -Gulberg,Rice,main,anytime,non_vegetarian,halal,mild,Pakistani,unknown,creamy,rice,720.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/24347139/9c760266-c01a-429d-b59e-3f6d079b41e2.jpg
x97o__malai-tikka-leg-pulao,"Malai Tikka Leg Pulao is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Rice category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. It is served with a rice base. Its flavor profile is creamy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 869 and has a customer rating of 4.8/5.",Malai Tikka Leg Pulao,Biryani Master -Gulberg,Rice,main,anytime,non_vegetarian,halal,mild,Pakistani,unknown,creamy,rice,869.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/24347146/3db072f0-941b-40ce-9043-6c04c51b5364.jpg
x97o__pack-of-10-biryani,"Pack Of 10 Biryani is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Family & Friends Deal category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 6499 and has a customer rating of 4.8/5.",Pack Of 10 Biryani,Biryani Master -Gulberg,Family & Friends Deal,main,anytime,non_vegetarian,halal,none,Pakistani,unknown,unknown,rice,6499.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/51881046/a3064d42-76d6-4ade-9234-3601a64a1cae.jpg
x97o__pulao-cola-next-deal,"Pulao Cola Next Deal is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Pakistani cuisine. It is served with a rice base. It is typically eaten as an anytime item. It is priced at PKR 757 and has a customer rating of 4.8/5.",Pulao Cola Next Deal,Biryani Master -Gulberg,Deals,beverage,anytime,uncertain,none,none,Pakistani,none,unknown,rice,757.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/40268975/ecbb1c50-c9df-4aa4-a52a-56719bf5dac6.jpg
x97o__raita,"Raita is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Sides category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Pakistani cuisine. It is served with a rice base. It is typically eaten as an anytime item. It is priced at PKR 60 and has a customer rating of 4.8/5.",Raita,Biryani Master -Gulberg,Sides,main,anytime,uncertain,none,none,Pakistani,vegetarian,unknown,rice,60.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/22111114.jpg
x97o__sada-aloo-biryani,"Sada Aloo Biryani is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Rice category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 339 and has a customer rating of 4.8/5.",Sada Aloo Biryani,Biryani Master -Gulberg,Rice,main,anytime,non_vegetarian,halal,none,Pakistani,unknown,unknown,rice,339.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/24347147/e7068cb0-b875-4606-945e-36e4cd9e9ced.jpg
x97o__sada-aloo-pulao,"Sada Aloo Pulao is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Rice category, is vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a rice base. It is typically eaten as an anytime item. It is priced at PKR 339 and has a customer rating of 4.8/5.",Sada Aloo Pulao,Biryani Master -Gulberg,Rice,main,anytime,vegetarian,vegetarian,none,Pakistani,vegetarian,unknown,rice,339.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/24347148/90153be5-054e-4be4-a939-d20ea0f6506f.jpg
x97o__salad,"Salad is a side dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Sides category, is vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a salad base. Its flavor profile is fresh. It is typically eaten as an anytime item. It is priced at PKR 60 and has a customer rating of 4.8/5.",Salad,Biryani Master -Gulberg,Sides,side,anytime,vegetarian,vegetarian,none,Pakistani,vegetarian,fresh,salad,60.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/22111115.jpg
x97o__shami-kabab,"Shami Kabab is a main dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Sides category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 100 and has a customer rating of 4.8/5.",Shami Kabab,Biryani Master -Gulberg,Sides,main,anytime,non_vegetarian,halal,none,Pakistani,unknown,unknown,rice,100.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/87825052.jpg
x97o__tikka-chest-biryani-cola-next-deal,"Tikka Chest Biryani Cola Next Deal is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Deals category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. It is served with a rice base. Its flavor profile is smoky. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 998 and has a customer rating of 4.8/5.",Tikka Chest Biryani Cola Next Deal,Biryani Master -Gulberg,Deals,beverage,anytime,non_vegetarian,halal,mild,Pakistani,none,smoky,rice,998.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/40268986/28eb1337-8448-4ff9-af2f-762d3593022f.jpg
x97o__tikka-leg-biryani-cola-next-deal,"Tikka Leg Biryani Cola Next Deal is a beverage dish available at Biryani Master -Gulberg in Gulberg, Lahore. It falls under the Deals category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. It is served with a rice base. Its flavor profile is smoky. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 968 and has a customer rating of 4.8/5.",Tikka Leg Biryani Cola Next Deal,Biryani Master -Gulberg,Deals,beverage,anytime,non_vegetarian,halal,mild,Pakistani,none,smoky,rice,968.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/x97o/product/40268981/8bb8323a-edd0-447b-a521-7dd1874af1f6.jpg
cupt__coca-cola-can-250-ml,"Coca-Cola Can - 250 ml is a beverage dish available at Muhammadi Nehari House - Muslim Town in Muslim Town, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 153 and has a customer rating of 4.8/5.",Coca-Cola Can - 250 ml,Muhammadi Nehari House - Muslim Town,Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,153.0,,4.8,Muslim Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/6915338.jpg
cupt__deal,"Deal is a main dish available at Muhammadi Nehari House - Muslim Town in Muslim Town, Lahore. It falls under the Chai Deal category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 288 and has a customer rating of 4.8/5.",Deal,Muhammadi Nehari House - Muslim Town,Chai Deal,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,288.0,,4.8,Muslim Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/58131595.jpg
cupt__fanta-can-250-ml,"Fanta Can - 250 ml is a beverage dish available at Muhammadi Nehari House - Muslim Town in Muslim Town, Lahore. It falls under the Beverages category, is vegetarian, and has a mild spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 153 and has a customer rating of 4.8/5.",Fanta Can - 250 ml,Muhammadi Nehari House - Muslim Town,Beverages,beverage,anytime,vegetarian,vegetarian,mild,Cafe,none,unknown,beverage,153.0,,4.8,Muslim Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/6915344.jpg
cupt__fresh-lime,"Fresh Lime is a beverage dish available at Muhammadi Nehari House - Muslim Town in Muslim Town, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. Its flavor profile is sour. It is typically eaten as an anytime item. It is priced at PKR 270 and has a customer rating of 4.8/5.",Fresh Lime,Muhammadi Nehari House - Muslim Town,Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,sour,beverage,270.0,,4.8,Muslim Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/6915341.jpg
cupt__fried-beef-nihari,"Fried Beef Nihari is a main dish available at Muhammadi Nehari House - Muslim Town in Muslim Town, Lahore. It falls under the Nihari category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is beef. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1530 and has a customer rating of 4.8/5.",Fried Beef Nihari,Muhammadi Nehari House - Muslim Town,Nihari,main,anytime,non_vegetarian,halal,none,Pakistani,beef,unknown,unknown,1530.0,,4.8,Muslim Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/6914066.jpg
cupt__fried-chicken-nihari,"Fried Chicken Nihari is a main dish available at Muhammadi Nehari House - Muslim Town in Muslim Town, Lahore. It falls under the Nihari category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1530 and has a customer rating of 4.8/5.",Fried Chicken Nihari,Muhammadi Nehari House - Muslim Town,Nihari,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,unknown,1530.0,,4.8,Muslim Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/6915321.jpg
